Código,Cotação,P/L,P/VP,RSR,DY,P/Ativo,P/Cap.Giro,P/EBIT,P/ACL,EV/EBITDA,EV/EBIT,Mrg.Liq,Lig.Corr,ROIC,ROE,Liquidez 2 meses,Patrimonio Líquido,Dív. Bruta/Patrimonio,Cresc. Rec. 5a
BOVH3;"15,71";"0,00";"6,16";"0,000";"0,00%";"4,874";"6,90";"0,00";"6,91";"0,00";"0,00";"0,00%";"0,00%";"4,40";"0,00%";"0,00%";"0,00";"1.843.320.000,00";"0,00";"0,00%"
BERG3;"33,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-10,49";"-10,49";"-8,60%";"-32,60%";"0,46";"-5,58%";"-102,71%";"0,00";"9.538.000,00";"2,86";"-8,00%"
SLCP3;"610,02";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"0,00";"0,00";"0,00%"
ESTC4;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"4,64";"2,45";"16,57%";"3,26%";"1,41";"11,12%";"6,16%";"0,00";"2.945.030.000,00";"1,94";"6,37%"
SGEN4;"0,60";"0,00";"0,09";"71,251";"0,00%";"0,059";"-1,00";"-3,81";"-0,24";"-4,50";"-4,50";"-1.871,17%";"0,00%";"0,65";"-1,59%";"0,00%";"0,00";"156.981.000,00";"0,02";"-59,85%"
TNEP4;"3,95";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-1,09";"-1,09";"20,92%";"25,42%";"2,39";"20,53%";"22,80%";"0,00";"955.105.000,00";"0,06";"8,15%"
ABCB3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"14,82%";"0,00";"6.758.950.000,00";"0,00";"12,09%"
CSPC3;"1,24";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"1,43";"1,43";"38,62%";"18,85%";"1,43";"29,18%";"45,33%";"0,00";"2.126.670.000,00";"1,48";"41,15%"
CSPC4;"1,20";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"1,43";"1,43";"38,62%";"18,85%";"1,43";"29,18%";"45,33%";"0,00";"2.126.670.000,00";"1,48";"41,15%"
PTIP3;"22,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"3,62";"3,62";"13,73%";"7,55%";"0,70";"23,13%";"-121,74%";"0,00";"-155.957.000,00";"-9,02";"62,11%"
PTIP4;"25,15";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"3,62";"3,62";"13,73%";"7,55%";"0,70";"23,13%";"-121,74%";"0,00";"-155.957.000,00";"-9,02";"62,11%"
VSPT4;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"3.382.950.000,00";"0,00";"7,64%"
GEPA3;"33,00";"0,00";"0,00";"0,000";"30,93%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"6.084,21";"0,00";"0,00";"1,66%"
VSPT3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"3.382.950.000,00";"0,00";"7,64%"
CCHI4;"0,02";"0,00";"-0,01";"0,000";"0,00%";"0,077";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"-160.477.000,00";"0,00";"20,36%"
PRBC3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"10,02%";"0,00";"1.250.570.000,00";"0,00";"-7,74%"
GALO3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"13,98%";"-184,58%";"0,00";"39,37%";"7,62%";"0,00";"-60.607.000,00";"0,00";"-28,97%"
CLSC6;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"3.968.460.000,00";"0,00";"1,53%"
VVAX4;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-4,44";"-4,44";"-7,36%";"-37,76%";"2,19";"-6,52%";"-92,03%";"0,00";"144.676.000,00";"1,55";"0,00%"
GPAR3;"14,05";"0,00";"1,90";"0,000";"10,79%";"1,493";"10,83";"0,00";"11,03";"0,00";"0,00";"0,00%";"0,00%";"1,66";"0,00%";"0,00%";"247,74";"590.513.000,00";"0,00";"-51,29%"
GEPA4;"37,00";"0,00";"0,00";"0,000";"27,59%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"18.820,90";"0,00";"0,00";"1,66%"
VVAX3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-4,44";"-4,44";"-7,36%";"-37,76%";"2,19";"-6,52%";"-92,03%";"0,00";"144.676.000,00";"1,55";"0,00%"
CMMA4;"0,81";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,03";"0,03";"0,00%";"0,00%";"0,00";"0,00%";"-1,92%";"0,00";"-79.623.000,00";"0,00";"0,00%"
ODER3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"588.922.000,00";"0,00";"3,90%"
GALO4;"0,25";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"13,98%";"-184,58%";"0,00";"39,37%";"7,62%";"0,00";"-60.607.000,00";"0,00";"-28,97%"
CCHI3;"0,02";"0,00";"-0,01";"0,000";"0,00%";"0,077";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"-160.477.000,00";"0,00";"20,36%"
AGEI3;"7,80";"0,00";"1,25";"0,000";"0,00%";"0,470";"1,39";"0,00";"-12,59";"0,00";"0,00";"0,00%";"0,00%";"2,45";"0,00%";"0,00%";"0,00";"1.878.210.000,00";"1,01";"0,00%"
DAYC3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"17,33%";"0,00";"3.009.030.000,00";"0,00";"8,15%"
BSGR3;"1.091,28";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"0,00";"0,00";"0,00%"
ALBA3;"2,15";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-1,27";"-1,27";"9,50%";"9,62%";"1,83";"20,40%";"19,77%";"0,00";"354.860.000,00";"0,03";"14,69%"
VNET3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"11.107.800.000,00";"0,00";"1,78%"
MSAN3;"6,44";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,21";"0,21";"6,27%";"2,42%";"1,18";"11,78%";"11,81%";"0,00";"2.533.030.000,00";"0,39";"101,35%"
VGOR3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"6,77";"6,77";"4,50%";"-4,59%";"1,04";"6,00%";"-24,29%";"0,00";"135.178.000,00";"1,89";"4,77%"
SALM3;"5,70";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"1,10";"1,10";"10,22%";"4,13%";"1,31";"25,78%";"19,53%";"0,00";"475.600.000,00";"0,80";"24,53%"
SALM4;"5,90";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"1,10";"1,10";"10,22%";"4,13%";"1,31";"25,78%";"19,53%";"0,00";"475.600.000,00";"0,80";"24,53%"
ICPI3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"0,00";"0,00";"0,00%"
SASG3;"0,98";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"0,00";"0,00";"0,00%"
CCTY3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"0,00";"0,00";"0,00%"
MSAN4;"6,44";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,21";"0,21";"6,27%";"2,42%";"1,18";"11,78%";"11,81%";"0,00";"2.533.030.000,00";"0,39";"101,35%"
CZRS3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"3,34%";"0,00";"1.145.670.000,00";"0,00";"14,44%"
GPIV33;"4,42";"0,00";"0,23";"-6,068";"0,00%";"0,120";"0,89";"-2,36";"2,57";"0,56";"0,56";"257,32%";"0,00%";"3,34";"-6,05%";"0,00%";"0,00";"1.318.490.000,00";"0,03";"-40,99%"
REPA3;"1,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"4,54";"4,54";"5,18%";"1,22%";"1,99";"4,05%";"1,91%";"0,00";"378.378.000,00";"0,42";"1,09%"
REPA4;"1,08";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"4,54";"4,54";"5,18%";"1,22%";"1,99";"4,05%";"1,91%";"0,00";"378.378.000,00";"0,42";"1,09%"
ENER5;"6,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"3,78";"3,17";"23,92%";"8,56%";"1,49";"17,21%";"36,05%";"0,00";"1.129.060.000,00";"4,79";"4,74%"
ENER3;"10,50";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"3,78";"3,17";"23,92%";"8,56%";"1,49";"17,21%";"36,05%";"0,00";"1.129.060.000,00";"4,79";"4,74%"
ENER6;"12,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"3,78";"3,17";"23,92%";"8,56%";"1,49";"17,21%";"36,05%";"0,00";"1.129.060.000,00";"4,79";"4,74%"
TEFC11;"35,50";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"3,45";"3,45";"23,54%";"14,18%";"0,61";"14,85%";"46,72%";"0,00";"45.856.000.000,00";"2,95";"12,91%"
CAFE4;"0,50";"0,00";"0,00";"0,071";"0,00%";"0,004";"0,00";"-0,13";"0,00";"-45,27";"-53,49";"-53,07%";"2.163,80%";"0,02";"-2,81%";"-64,17%";"0,00";"-377.387.000,00";"-0,98";"-11,30%"
SCAR4;"10,00";"0,01";"0,00";"0,002";"0,00%";"0,000";"0,00";"0,01";"0,00";"6,55";"3,61";"21,70%";"26,78%";"1,78";"2,67%";"6,03%";"0,00";"1.068.230.000,00";"0,96";"3,65%"
MLPA12;"40,00";"0,01";"0,00";"0,001";"0,00%";"0,002";"0,00";"0,01";"0,00";"-2,06";"-2,06";"6,66%";"8,92%";"0,00";"0,00%";"45,13%";"0,00";"44.578.000,00";"0,00";"-7,51%"
MLPA4;"45,00";"0,01";"0,00";"0,001";"0,00%";"0,003";"0,00";"0,01";"0,00";"-2,06";"-2,06";"6,66%";"8,92%";"0,00";"0,00%";"45,13%";"0,00";"44.578.000,00";"0,00";"-7,51%"
RCTB42;"20,00";"0,01";"0,00";"0,004";"0,00%";"0,000";"0,00";"-0,01";"-0,01";"4,95";"52,18";"-61,68%";"28,62%";"6,29";"-11,05%";"8,02%";"0,00";"1.752.090.000,00";"0,01";"13,41%"
CESP4;"16,29";"0,02";"0,00";"0,003";"0,00%";"0,000";"0,01";"0,01";"0,00";"5,74";"3,73";"55,96%";"19,64%";"1,96";"7,69%";"7,03%";"0,00";"4.779.440.000,00";"1,34";"-6,51%"
CAFE3;"2,00";"0,02";"-0,01";"0,283";"0,00%";"0,015";"-0,01";"-0,53";"-0,01";"-45,67";"-53,96";"-53,07%";"2.163,80%";"0,02";"-2,81%";"-64,17%";"0,00";"-377.387.000,00";"-0,98";"-11,30%"
RCTB41;"33,51";"0,02";"0,00";"0,007";"0,00%";"0,001";"0,00";"-0,01";"-0,01";"4,95";"52,13";"-61,68%";"28,62%";"6,29";"-11,05%";"8,02%";"0,00";"1.752.090.000,00";"0,01";"13,41%"
AGXY3;"2,11";"0,03";"-0,19";"0,020";"0,00%";"0,016";"0,07";"-0,05";"-0,02";"-1,36";"-1,70";"-41,36%";"69,73%";"2,19";"-35,52%";"-661,54%";"62.300,30";"-185.458.000,00";"-5,42";"-25,15%"
RCTB31;"41,00";"0,03";"0,00";"0,009";"0,00%";"0,001";"0,00";"-0,01";"-0,01";"4,94";"52,10";"-61,68%";"28,62%";"6,29";"-11,05%";"8,02%";"0,00";"1.752.090.000,00";"0,01";"13,41%"
BSCT3;"4,05";"0,04";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"9,05%";"0,00";"212.960.000,00";"0,00";"1,92%"
CORR3;"12,00";"0,04";"0,06";"0,834";"0,00%";"0,017";"0,03";"-0,08";"0,42";"3,33";"3,38";"-1.057,66%";"2.141,14%";"4,25";"-85,44%";"152,84%";"0,00";"4.665.000,00";"0,00";"-42,09%"
RCTB33;"57,00";"0,04";"0,00";"0,012";"0,00%";"0,001";"0,00";"-0,02";"-0,02";"4,94";"52,04";"-61,68%";"28,62%";"6,29";"-11,05%";"8,02%";"0,00";"1.752.090.000,00";"0,01";"13,41%"
BRSR4;"181,10";"0,05";"0,01";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"14,36%";"0,00";"11.175.000.000,00";"0,00";"8,09%"
PALF11;"125,00";"0,06";"0,03";"0,007";"0,00%";"0,005";"-0,09";"0,03";"-0,01";"2,59";"2,59";"21,67%";"11,37%";"0,82";"17,03%";"48,56%";"0,00";"3.839.610.000,00";"2,46";"1,89%"
BPHA3;"0,62";"0,06";"-0,24";"-20,054";"0,00%";"0,995";"-0,38";"0,78";"-0,20";"1,60";"1,43";"-2.581,69%";"-33.652,50%";"0,06";"401,01%";"-402,50%";"0,00";"-292.294.000,00";"-0,26";"-53,39%"
SULT4;"0,43";"0,06";"0,01";"0,027";"0,00%";"0,002";"-0,01";"-18,88";"0,00";"-26,46";"-690,36";"-0,14%";"46,78%";"0,29";"-0,01%";"14,22%";"0,00";"637.959.000,00";"0,01";"15,71%"
IGBR5;"18,90";"0,06";"-0,04";"3,248";"0,00%";"0,111";"-0,11";"-0,40";"-0,03";"-4,55";"-4,76";"-817,12%";"5.379,32%";"0,33";"-57,99%";"-60,10%";"0,00";"-650.957.000,00";"-0,54";"13,97%"
IGBR6;"19,00";"0,06";"-0,04";"3,266";"0,00%";"0,112";"-0,11";"-0,40";"-0,03";"-4,55";"-4,76";"-817,12%";"5.379,32%";"0,33";"-57,99%";"-60,10%";"0,00";"-650.957.000,00";"-0,54";"13,97%"
NEXP3;"2,82";"0,07";"-0,07";"11,364";"0,00%";"0,687";"-0,08";"-0,50";"-0,07";"-0,49";"-0,55";"-2.285,28%";"16.320,20%";"0,03";"-190,42%";"-104,56%";"11.080,30";"-103.034.000,00";"0,00";"-66,09%"
LREN4;"105,00";"0,07";"0,01";"0,007";"0,00%";"0,005";"0,02";"0,03";"0,04";"-0,39";"-0,29";"22,90%";"9,21%";"1,69";"22,79%";"13,94%";"0,00";"10.456.300.000,00";"0,04";"9,33%"
SULT3;"0,56";"0,08";"0,01";"0,035";"0,00%";"0,003";"-0,02";"-24,59";"0,00";"-32,17";"-839,27";"-0,14%";"46,78%";"0,29";"-0,01%";"14,22%";"0,00";"637.959.000,00";"0,01";"15,71%"
CREM4;"48,00";"0,11";"0,01";"0,002";"0,00%";"0,002";"0,02";"0,03";"-0,02";"3,55";"2,09";"8,05%";"2,10%";"1,29";"11,36%";"7,50%";"0,00";"189.701.000,00";"1,58";"-0,27%"
PALF5;"236,60";"0,11";"0,05";"0,013";"0,00%";"0,009";"-0,18";"0,06";"-0,02";"2,62";"2,62";"21,67%";"11,37%";"0,82";"17,03%";"48,56%";"0,00";"3.839.610.000,00";"2,46";"1,89%"
ESTR3;"3,01";"0,13";"-0,12";"0,156";"0,00%";"0,062";"-0,07";"-1,79";"-0,06";"-12,04";"-13,74";"-8,70%";"123,04%";"0,33";"-3,88%";"-96,95%";"15,84";"-198.430.000,00";"-0,71";"-4,71%"
PALF3;"279,90";"0,13";"0,06";"0,015";"0,00%";"0,011";"-0,21";"0,07";"-0,02";"2,63";"2,63";"21,67%";"11,37%";"0,82";"17,03%";"48,56%";"0,00";"3.839.610.000,00";"2,46";"1,89%"
TPRC6;"105,00";"0,13";"0,01";"0,015";"0,00%";"0,006";"0,12";"0,08";"-0,03";"0,00";"0,00";"19,44%";"11,11%";"1,34";"9,67%";"8,33%";"0,00";"22.847.800.000,00";"0,14";"2,29%"
TPRC3;"113,50";"0,14";"0,01";"0,016";"0,00%";"0,007";"0,13";"0,08";"-0,03";"0,01";"0,00";"19,44%";"11,11%";"1,34";"9,67%";"8,33%";"0,00";"22.847.800.000,00";"0,14";"2,29%"
ESTR4;"4,01";"0,17";"-0,16";"0,207";"0,00%";"0,083";"-0,10";"-2,38";"-0,08";"-12,63";"-14,42";"-8,70%";"123,04%";"0,33";"-3,88%";"-96,95%";"224,87";"-198.430.000,00";"-0,71";"-4,71%"
SLED4;"1,60";"0,22";"-0,04";"0,207";"0,00%";"0,239";"-0,10";"-0,22";"-0,04";"-0,74";"-0,90";"-93,81%";"92,72%";"0,12";"-2.259,94%";"-18,07%";"0,00";"-381.277.000,00";"-0,09";"-48,69%"
GSHP3;"2,95";"0,26";"0,00";"0,030";"0,00%";"0,005";"-0,05";"0,09";"0,00";"33,52";"32,10";"33,79%";"11,66%";"0,59";"6,66%";"-1,47%";"342,58";"-1.511.750.000,00";"-1,47";"9,53%"
CORR4;"82,00";"0,27";"0,41";"5,701";"0,00%";"0,118";"0,20";"-0,54";"2,84";"2,87";"2,91";"-1.057,66%";"2.141,14%";"4,25";"-85,44%";"152,84%";"0,00";"4.665.000,00";"0,00";"-42,09%"
ASSM4;"6,10";"0,29";"-0,15";"-8,357";"0,00%";"0,133";"-0,20";"0,40";"-0,08";"1,88";"1,88";"-2.084,39%";"-2.915,61%";"0,21";"35,38%";"-50,73%";"0,00";"-9.943.000,00";"-0,56";"-8,79%"
GAZO4;"2,32";"0,31";"-0,03";"-1,411";"0,00%";"0,205";"-0,46";"0,86";"-0,03";"1,03";"1,03";"-164,00%";"-454,48%";"0,35";"25,06%";"-10,61%";"0,00";"-102.667.000,00";"-0,01";"-28,21%"
ASSM3;"7,12";"0,33";"-0,17";"-9,754";"0,00%";"0,155";"-0,23";"0,47";"-0,09";"1,95";"1,95";"-2.084,39%";"-2.915,61%";"0,21";"35,38%";"-50,73%";"0,00";"-9.943.000,00";"-0,56";"-8,79%"
BELG4;"1.370,00";"0,36";"0,07";"0,062";"0,00%";"0,044";"0,29";"0,23";"2,59";"0,40";"0,40";"27,70%";"19,46%";"1,97";"22,04%";"18,59%";"0,00";"13.495.400.000,00";"0,17";"48,47%"
BELG3;"1.375,50";"0,36";"0,07";"0,063";"0,00%";"0,044";"0,29";"0,23";"2,60";"0,41";"0,41";"27,70%";"19,46%";"1,97";"22,04%";"18,59%";"0,00";"13.495.400.000,00";"0,17";"48,47%"
RSID3;"1,60";"0,38";"-0,04";"0,222";"0,00%";"0,071";"-0,35";"-1,10";"-0,03";"-13,30";"-13,37";"-20,11%";"58,75%";"0,67";"-7,01%";"-11,27%";"6.401,03";"-756.841.000,00";"-0,51";"-4,72%"
AGEN33;"0,16";"0,39";"-0,03";"0,000";"0,00%";"0,066";"-0,17";"0,11";"-0,02";"3,73";"3,61";"0,00%";"0,00%";"0,09";"87,67%";"-8,85%";"0,00";"-1.112.630.000,00";"-1,11";"-87,03%"
TRPN3;"0,71";"0,44";"0,54";"0,263";"104,74%";"0,399";"0,59";"0,36";"0,59";"-0,35";"-0,35";"72,28%";"59,29%";"3,61";"523,01%";"122,35%";"0,00";"59.358.000,00";"0,00";"5,77%"
SLED3;"3,21";"0,45";"-0,08";"0,416";"0,00%";"0,480";"-0,20";"-0,44";"-0,07";"-0,96";"-1,18";"-93,81%";"92,72%";"0,12";"-2.259,94%";"-18,07%";"0,00";"-381.277.000,00";"-0,09";"-48,69%"
GAZO3;"3,40";"0,45";"-0,05";"-2,068";"0,00%";"0,301";"-0,67";"1,26";"-0,04";"1,43";"1,43";"-164,00%";"-454,48%";"0,35";"25,06%";"-10,61%";"0,00";"-102.667.000,00";"-0,01";"-28,21%"
FCAP3;"0,62";"0,52";"0,11";"0,000";"0,00%";"0,089";"0,00";"-6,18";"0,00";"-15,27";"-15,27";"0,00%";"0,00%";"0,00";"0,00%";"21,83%";"0,00";"107.134.000,00";"0,00";"0,00%"
IGBR3;"175,99";"0,56";"-0,34";"30,247";"0,00%";"1,035";"-0,99";"-3,70";"-0,29";"-7,85";"-8,21";"-817,12%";"5.379,32%";"0,33";"-57,99%";"-60,10%";"10.393,30";"-650.957.000,00";"-0,54";"13,97%"
MNPR3;"4,14";"0,58";"1,55";"0,674";"0,00%";"0,677";"1,86";"4,18";"-9.790,31";"2,43";"2,10";"16,11%";"118,29%";"2,83";"24,31%";"269,41%";"66.057,30";"189.537.000,00";"0,00";"6,10%"
FCAP4;"0,70";"0,58";"0,13";"0,000";"0,00%";"0,100";"0,00";"-6,98";"0,00";"-16,07";"-16,07";"0,00%";"0,00%";"0,00";"0,00%";"21,83%";"0,00";"107.134.000,00";"0,00";"0,00%"
SUZA4;"13,90";"0,60";"0,20";"0,048";"0,00%";"0,014";"0,08";"0,24";"-0,03";"7,12";"3,36";"20,20%";"26,83%";"3,19";"7,35%";"34,02%";"0,00";"11.728.100.000,00";"8,08";"10,51%"
MNPR4;"4,63";"0,64";"1,73";"0,753";"0,00%";"0,757";"2,08";"4,68";"-10.949,10";"2,92";"2,53";"16,11%";"118,29%";"2,83";"24,31%";"269,41%";"0,00";"189.537.000,00";"0,00";"6,10%"
MGEL4;"6,19";"0,75";"0,76";"0,034";"0,00%";"0,050";"-0,10";"0,45";"-0,10";"6,68";"5,25";"7,49%";"4,52%";"0,46";"13,01%";"102,24%";"57.329,80";"46.969.000,00";"11,37";"3,54%"
EQPA6;"6,59";"0,76";"2,81";"1,191";"10,00%";"0,774";"4,91";"0,71";"-1,98";"0,98";"0,95";"167,50%";"157,45%";"1,89";"138,67%";"371,61%";"0,00";"5.179.040.000,00";"1,58";"11,20%"
EQPA3;"6,93";"0,80";"2,96";"1,252";"9,51%";"0,814";"5,17";"0,75";"-2,09";"1,01";"0,99";"167,50%";"157,45%";"1,89";"138,67%";"371,61%";"35.734,10";"5.179.040.000,00";"1,58";"11,20%"
TARP11;"18,02";"0,82";"0,25";"26,009";"0,00%";"0,245";"0,00";"197,74";"0,00";"195,29";"195,29";"13,15%";"3.170,05%";"0,00";"0,00%";"29,89%";"0,00";"678.212.000,00";"0,00";"-71,36%"
RVEE3;"0,98";"0,83";"0,08";"8,790";"0,00%";"0,058";"0,18";"-0,66";"0,30";"0,41";"0,44";"-1.336,07%";"1.061,90%";"4,15";"-9,89%";"9,12%";"3.142,95";"132.042.000,00";"0,00";"0,00%"
BNBR4;"27,01";"0,86";"0,17";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"19,19%";"0,00";"16.066.200.000,00";"0,00";"10,59%"
EQPA5;"7,95";"0,91";"3,39";"1,437";"8,29%";"0,934";"5,93";"0,86";"-2,39";"1,12";"1,09";"167,50%";"157,45%";"1,89";"138,67%";"371,61%";"40,68";"5.179.040.000,00";"1,58";"11,20%"
TRAD3;"2,20";"1,02";"0,78";"3,942";"0,00%";"0,613";"1,50";"-1,45";"1,58";"-1,30";"-1,51";"-272,17%";"388,05%";"8,24";"-45,18%";"76,90%";"51.274,10";"112.748.000,00";"0,00";"-29,18%"
EQPA7;"10,00";"1,15";"4,27";"1,807";"6,59%";"1,174";"7,45";"1,08";"-3,01";"1,35";"1,31";"167,50%";"157,45%";"1,89";"138,67%";"371,61%";"0,00";"5.179.040.000,00";"1,58";"11,20%"
TSPP4;"9,05";"1,24";"0,37";"0,188";"0,00%";"0,162";"-4,02";"0,85";"-0,65";"1,30";"1,30";"22,01%";"15,20%";"0,89";"23,92%";"29,88%";"0,00";"9.816.290.000,00";"0,35";"13,06%"
EBEN4;"17,51";"1,55";"0,67";"0,106";"0,00%";"0,075";"-0,83";"0,54";"-0,13";"4,05";"3,31";"19,61%";"6,84%";"0,76";"16,01%";"43,01%";"0,00";"1.026.600.000,00";"4,81";"1,06%"
SUZB6;"17,88";"1,69";"0,52";"0,451";"0,00%";"0,135";"0,75";"2,23";"-0,28";"9,12";"4,31";"20,20%";"26,81%";"3,19";"7,35%";"30,60%";"0,00";"43.812.000.000,00";"2,16";"3,60%"
TSPP3;"12,60";"1,72";"0,51";"0,262";"0,00%";"0,225";"-5,59";"1,19";"-0,91";"1,63";"1,63";"22,01%";"15,20%";"0,89";"23,92%";"29,88%";"0,00";"9.816.290.000,00";"0,35";"13,06%"
CPFG4;"12,26";"1,84";"0,68";"0,681";"0,00%";"0,367";"27,99";"1,11";"-1,69";"1,22";"1,02";"61,57%";"51,00%";"1,14";"35,56%";"37,16%";"0,00";"3.268.670.000,00";"0,17";"-2,47%"
PLIM4;"0,59";"1,89";"0,03";"0,020";"0,00%";"0,016";"-0,51";"0,17";"-0,05";"1,50";"0,65";"11,93%";"1,55%";"0,80";"10,95%";"1,72%";"0,00";"6.812.390.000,00";"0,28";"66,63%"
CPFG3;"12,65";"1,89";"0,70";"0,703";"0,00%";"0,378";"28,88";"1,14";"-1,74";"1,25";"1,04";"61,57%";"51,00%";"1,14";"35,56%";"37,16%";"0,00";"3.268.670.000,00";"0,17";"-2,47%"
ALLD3;"6,90";"1,99";"0,43";"0,120";"43,78%";"0,196";"0,63";"4,91";"1,25";"5,21";"3,84";"2,45%";"6,04%";"1,80";"7,22%";"21,44%";"3.486.150,00";"1.551.770.000,00";"0,27";"-0,09%"
SUZB5;"21,13";"1,99";"0,61";"0,533";"0,00%";"0,159";"0,89";"2,64";"-0,33";"9,52";"4,50";"20,20%";"26,81%";"3,19";"7,35%";"30,60%";"0,00";"43.812.000.000,00";"2,16";"3,60%"
CLSC5;"39,01";"2,06";"0,38";"0,126";"0,00%";"0,109";"1,68";"1,31";"-0,25";"5,30";"3,98";"9,65%";"6,13%";"1,30";"9,26%";"18,38%";"0,00";"3.968.460.000,00";"1,26";"1,53%"
